code,kind,level,depth,name,has_link,group_path
PRCG20_1201740001,domestic,商品群,3,有線電気通信機器,False,工業製品>情報通信機器>通信・映像・音響機器
PRCG20_1201750001,domestic,品目,4,有線電気通信機器,True,工業製品>情報通信機器>通信・映像・音響機器>有線電気通信機器
PRCG20_1201740002,domestic,商品群,3,無線電気通信機器,False,工業製品>情報通信機器>通信・映像・音響機器
PRCG20_1201750002,domestic,品目,4,固定局通信装置,True,工業製品>情報通信機器>通信・映像・音響機器>無線電気通信機器
PRCG20_1201750003,domestic,品目,4,無線応用装置,False,工業製品>情報通信機器>通信・映像・音響機器>無線電気通信機器
PRCG20_1201740003,domestic,商品群,3,その他の電気通信機器,False,工業製品>情報通信機器>通信・映像・音響機器
PRCG20_1201750004,domestic,品目,4,交通信号保安装置,True,工業製品>情報通信機器>通信・映像・音響機器>その他の電気通信機器
PRCG20_1201740004,domestic,商品群,3,ビデオ機器・デジタルカメラ,False,工業製品>情報通信機器>通信・映像・音響機器
PRCG20_1201750005,domestic,品目,4,ビデオ機器・デジタルカメラ,True,工業製品>情報通信機器>通信・映像・音響機器>ビデオ機器・デジタルカメラ
PRCG20_1201740005,domestic,商品群,3,電気音響機器,False,工業製品>情報通信機器>通信・映像・音響機器
PRCG20_1201750006,domestic,品目,4,電気音響機器,True,工業製品>情報通信機器>通信・映像・音響機器>電気音響機器
PRCG20_1201730002,domestic,小類別,2,電子計算機・同附属装置,False,工業製品>情報通信機器
PRCG20_1201740006,domestic,商品群,3,パーソナルコンピュータ,False,工業製品>情報通信機器>電子計算機・同附属装置
PRCG20_1201750007,domestic,品目,4,パーソナルコンピュータ,True,工業製品>情報通信機器>電子計算機・同附属装置>パーソナルコンピュータ
PRCG20_1201740007,domestic,商品群,3,電子計算機附属装置,False,工業製品>情報通信機器>電子計算機・同附属装置
PRCG20_1201750008,domestic,品目,4,外部記憶装置,True,工業製品>情報通信機器>電子計算機・同附属装置>電子計算機附属装置
PRCG20_1201750009,domestic,品目,4,印刷装置,True,工業製品>情報通信機器>電子計算機・同附属装置>電子計算機附属装置
PRCG20_1201750010,domestic,品目,4,表示装置・端末装置,False,工業製品>情報通信機器>電子計算機・同附属装置>電子計算機附属装置
PRCG20_1201820001,domestic,類別,1,輸送用機器,False,工業製品
PRCG20_1201830001,domestic,小類別,2,乗用車,False,工業製品>輸送用機器
PRCG20_1201840001,domestic,商品群,3,乗用車,False,工業製品>輸送用機器>乗用車
PRCG20_1201850001,domestic,品目,4,乗用車,True,工業製品>輸送用機器>乗用車>乗用車
PRCG20_1201830002,domestic,小類別,2,その他自動車,False,工業製品>輸送用機器
PRCG20_1201840002,domestic,商品群,3,トラック・バス・その他の自動車,False,工業製品>輸送用機器>その他自動車
PRCG20_1201850002,domestic,品目,4,バス,True,工業製品>輸送用機器>その他自動車>トラック・バス・その他の自動車
PRCG20_1201850003,domestic,品目,4,トラック,True,工業製品>輸送用機器>その他自動車>トラック・バス・その他の自動車
PRCG20_1201850004,domestic,品目,4,特別用途車,True,工業製品>輸送用機器>その他自動車>トラック・バス・その他の自動車
PRCG20_1201840003,domestic,商品群,3,二輪自動車,False,工業製品>輸送用機器>その他自動車
PRCG20_1201850005,domestic,品目,4,二輪自動車,True,工業製品>輸送用機器>その他自動車>二輪自動車
PRCG20_1201830003,domestic,小類別,2,自動車部品・同附属品,False,工業製品>輸送用機器
PRCG20_1201840004,domestic,商品群,3,自動車用内燃機関,False,工業製品>輸送用機器>自動車部品・同附属品
PRCG20_1201850006,domestic,品目,4,自動車用内燃機関部品,True,工業製品>輸送用機器>自動車部品・同附属品>自動車用内燃機関
PRCG20_1201840005,domestic,商品群,3,自動車部品,False,工業製品>輸送用機器>自動車部品・同附属品
PRCG20_1201850007,domestic,品目,4,駆動・伝導・操縦装置部品,True,工業製品>輸送用機器>自動車部品・同附属品>自動車部品
PRCG20_1201850008,domestic,品目,4,懸架・制動装置部品,True,工業製品>輸送用機器>自動車部品・同附属品>自動車部品
PRCG20_1201850009,domestic,品目,4,シャシー・車体構成部品,True,工業製品>輸送用機器>自動車部品・同附属品>自動車部品
PRCG20_1201850010,domestic,品目,4,カーエアコン・同部品,True,工業製品>輸送用機器>自動車部品・同附属品>自動車部品
PRCG20_1201830004,domestic,小類別,2,船舶,False,工業製品>輸送用機器
PRCG20_1201840006,domestic,商品群,3,舶用内燃機関,False,工業製品>輸送用機器>船舶
PRCG20_1201850011,domestic,品目,4,舶用ディーゼル機関,True,工業製品>輸送用機器>船舶>舶用内燃機関
PRCG20_1201830005,domestic,小類別,2,その他輸送機械,False,工業製品>輸送用機器
PRCG20_1201840007,domestic,商品群,3,鉄道車両,False,工業製品>輸送用機器>その他輸送機械
PRCG20_1201850012,domestic,品目,4,鉄道車両,True,工業製品>輸送用機器>その他輸送機械>鉄道車両
PRCG20_1201840008,domestic,商品群,3,航空機,False,工業製品>輸送用機器>その他輸送機械
PRCG20_1201850013,domestic,品目,4,航空機部品,True,工業製品>輸送用機器>その他輸送機械>航空機
PRCG20_1201840009,domestic,商品群,3,自転車,False,工業製品>輸送用機器>その他輸送機械
PRCG20_1201850014,domestic,品目,4,自転車（除車いす・自転車部品）,True,工業製品>輸送用機器>その他輸送機械>自転車
PRCG20_1201850015,domestic,品目,4,自転車部品,True,工業製品>輸送用機器>その他輸送機械>自転車
PRCG20_1201840010,domestic,商品群,3,その他の輸送機械,False,工業製品>輸送用機器>その他輸送機械
PRCG20_1201850016,domestic,品目,4,フォークリフトトラック・同部品,True,工業製品>輸送用機器>その他輸送機械>その他の輸送機械
PRCG20_1201920001,domestic,類別,1,その他工業製品,False,工業製品
PRCG20_1201930001,domestic,小類別,2,家具・装備品,False,工業製品>その他工業製品
PRCG20_1201940001,domestic,商品群,3,木製家具,False,工業製品>その他工業製品>家具・装備品
PRCG20_1201950001,domestic,品目,4,木製机・いす,True,工業製品>その他工業製品>家具・装備品>木製家具
PRCG20_1201950002,domestic,品目,4,木製流し台セット,True,工業製品>その他工業製品>家具・装備品>木製家具
PRCG20_1201950003,domestic,品目,4,木製棚,True,工業製品>その他工業製品>家具・装備品>木製家具
PRCG20_1201940002,domestic,商品群,3,金属製家具,False,工業製品>その他工業製品>家具・装備品
PRCG20_1201950004,domestic,品目,4,スチール机・いす,True,工業製品>その他工業製品>家具・装備品>金属製家具
PRCG20_1201950005,domestic,品目,4,金属製棚,True,工業製品>その他工業製品>家具・装備品>金属製家具
PRCG20_1201940003,domestic,商品群,3,木製建具,False,工業製品>その他工業製品>家具・装備品
PRCG20_1201950006,domestic,品目,4,木製建具,True,工業製品>その他工業製品>家具・装備品>木製建具
PRCG20_1201940004,domestic,商品群,3,その他の家具・装備品,False,工業製品>その他工業製品>家具・装備品
PRCG20_1201950007,domestic,品目,4,事務所用・店舗用装備品,True,工業製品>その他工業製品>家具・装備品>その他の家具・装備品
PRCG20_1201950008,domestic,品目,4,窓・扉用日よけ,True,工業製品>その他工業製品>家具・装備品>その他の家具・装備品
PRCG20_1201930002,domestic,小類別,2,印刷・製版・製本,False,工業製品>その他工業製品
PRCG20_1201940005,domestic,商品群,3,印刷・製版・製本,False,工業製品>その他工業製品>印刷・製版・製本
PRCG20_1201950009,domestic,品目,4,平版印刷物,True,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本
PRCG20_1201950010,domestic,品目,4,凸版印刷物,True,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本
PRCG20_1201950011,domestic,品目,4,おう版印刷物,True,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本
PRCG20_1201950012,domestic,品目,4,特殊印刷物,True,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本
PRCG20_1201950013,domestic,品目,4,フォトマスク,True,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本
PRCG20_1201930003,domestic,小類別,2,ゴム製品,False,工業製品>その他工業製品
PRCG20_1201940006,domestic,商品群,3,タイヤ・チューブ,False,工業製品>その他工業製品>ゴム製品
PRCG20_1201950014,domestic,品目,4,自動車タイヤ,True,工業製品>その他工業製品>ゴム製品>タイヤ・チューブ
PRCG20_1201940007,domestic,商品群,3,その他のゴム製品,False,工業製品>その他工業製品>ゴム製品
PRCG20_1201950015,domestic,品目,4,ゴムベルト,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201950016,domestic,品目,4,ゴムホース,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201950017,domestic,品目,4,防振ゴム,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201950018,domestic,品目,4,ゴムロール,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201950019,domestic,品目,4,ゴム製パッキン,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201950020,domestic,品目,4,工業用スポンジ製品,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201950021,domestic,品目,4,医療・衛生用ゴム製品,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201950022,domestic,品目,4,ゴム練生地,True,工業製品>その他工業製品>ゴム製品>その他のゴム製品
PRCG20_1201930004,domestic,小類別,2,革製履物・なめし革・革製品・毛皮,False,工業製品>その他工業製品
PRCG20_1201940008,domestic,商品群,3,革製履物,False,工業製品>その他工業製品>革製履物・なめし革・革製品・毛皮
PRCG20_1201950023,domestic,品目,4,革製履物,True,工業製品>その他工業製品>革製履物・なめし革・革製品・毛皮>革製履物
PRCG20_1201940009,domestic,商品群,3,なめし革・革製品・毛皮,False,工業製品>その他工業製品>革製履物・なめし革・革製品・毛皮
PRCG20_1201950024,domestic,品目,4,かばん・袋物,True,工業製品>その他工業製品>革製履物・なめし革・革製品・毛皮>なめし革・革製品・毛皮
PRCG20_1201930005,domestic,小類別,2,その他製造工業製品,False,工業製品>その他工業製品
PRCG20_1201940010,domestic,商品群,3,がん具,False,工業製品>その他工業製品>その他製造工業製品
PRCG20_1201950025,domestic,品目,4,がん具,True,工業製品>その他工業製品>その他製造工業製品>がん具
PRCG20_1201940011,domestic,商品群,3,運動用品,False,工業製品>その他工業製品>その他製造工業製品
PRCG20_1201950026,domestic,品目,4,運動用品,False,工業製品>その他工業製品>その他製造工業製品>運動用品
PRCG20_1201940012,domestic,商品群,3,身辺細貨品,False,工業製品>その他工業製品>その他製造工業製品
PRCG20_1201950027,domestic,品目,4,ジュエリー,True,工業製品>その他工業製品>その他製造工業製品>身辺細貨品
PRCG20_1201940013,domestic,商品群,3,筆記具・文具,False,工業製品>その他工業製品>その他製造工業製品
PRCG20_1201950028,domestic,品目,4,筆記具・文具,True,工業製品>その他工業製品>その他製造工業製品>筆記具・文具
PRCG20_1201940014,domestic,商品群,3,その他の製造工業製品,False,工業製品>その他工業製品>その他製造工業製品
PRCG20_1201950029,domestic,品目,4,看板・標識機,True,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品
PRCG20_1201950030,domestic,品目,4,電光表示器,True,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品
PRCG20_1201950031,domestic,品目,4,パレット,True,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品
PRCG20_1201950032,domestic,品目,4,眼鏡枠・レンズ,False,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品
PRCG20_1201950033,domestic,品目,4,人体安全保護具・救命具,True,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品
PRCG20_1201950034,domestic,品目,4,ルームユニット,True,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品
PRCG20_1202010001,domestic,大類別,0,農林水産物,False,
PRCG20_1202020001,domestic,類別,1,農林水産物,False,農林水産物
PRCG20_1202030001,domestic,小類別,2,耕種農業,False,農林水産物>農林水産物
PRCG20_1202040001,domestic,商品群,3,米,False,農林水産物>農林水産物>耕種農業
PRCG20_1202050001,domestic,品目,4,玄米,True,農林水産物>農林水産物>耕種農業>米
PRCG20_1202040002,domestic,商品群,3,精穀,False,農林水産物>農林水産物>耕種農業
PRCG20_1202050002,domestic,品目,4,精米,True,農林水産物>農林水産物>耕種農業>精穀
PRCG20_1202040003,domestic,商品群,3,砂糖原料作物,False,農林水産物>農林水産物>耕種農業
PRCG20_1202050003,domestic,品目,4,てん菜,True,農林水産物>農林水産物>耕種農業>砂糖原料作物
PRCG20_1202040004,domestic,商品群,3,その他の非食用耕種作物,False,農林水産物>農林水産物>耕種農業
PRCG20_1202050004,domestic,品目,4,葉たばこ,True,農林水産物>農林水産物>耕種農業>その他の非食用耕種作物
PRCG20_1202030002,domestic,小類別,2,畜産,False,農林水産物>農林水産物
PRCG20_1202040005,domestic,商品群,3,酪農,False,農林水産物>農林水産物>畜産
PRCG20_1202050005,domestic,品目,4,原乳,True,農林水産物>農林水産物>畜産>酪農
PRCG20_1202040006,domestic,商品群,3,鶏卵,False,農林水産物>農林水産物>畜産
PRCG20_1202050006,domestic,品目,4,鶏卵,True,農林水産物>農林水産物>畜産>鶏卵
PRCG20_1202040007,domestic,商品群,3,食肉,False,農林水産物>農林水産物>畜産
PRCG20_1202050007,domestic,品目,4,牛肉,True,農林水産物>農林水産物>畜産>食肉
PRCG20_1202050008,domestic,品目,4,豚肉,True,農林水産物>農林水産物>畜産>食肉
PRCG20_1202050009,domestic,品目,4,鶏肉,True,農林水産物>農林水産物>畜産>食肉
PRCG20_1202030003,domestic,小類別,2,林業,False,農林水産物>農林水産物
PRCG20_1202040008,domestic,商品群,3,素材,False,農林水産物>農林水産物>林業
PRCG20_1202050010,domestic,品目,4,丸太,True,農林水産物>農林水産物>林業>素材
PRCG20_1202030004,domestic,小類別,2,漁業,False,農林水産物>農林水産物
PRCG20_1202040009,domestic,商品群,3,海面養殖業,False,農林水産物>農林水産物>漁業
PRCG20_1202050011,domestic,品目,4,干のり,True,農林水産物>農林水産物>漁業>海面養殖業
PRCG20_1202040010,domestic,商品群,3,塩・干・くん製品,False,農林水産物>農林水産物>漁業
PRCG20_1202050012,domestic,品目,4,塩干・塩蔵品,False,農林水産物>農林水産物>漁業>塩・干・くん製品
PRCG20_1202050013,domestic,品目,4,しらす干し,True,農林水産物>農林水産物>漁業>塩・干・くん製品
PRCG20_1202110001,domestic,大類別,0,鉱産物,False,
PRCG20_1202120001,domestic,類別,1,鉱産物,False,鉱産物
PRCG20_1202130001,domestic,小類別,2,石炭・原油・天然ガス,False,鉱産物>鉱産物
PRCG20_1202140001,domestic,商品群,3,石炭・原油・天然ガス,False,鉱産物>鉱産物>石炭・原油・天然ガス
PRCG20_1202150001,domestic,品目,4,天然ガス,True,鉱産物>鉱産物>石炭・原油・天然ガス>石炭・原油・天然ガス
PRCG20_1202130002,domestic,小類別,2,その他の鉱業,False,鉱産物>鉱産物
PRCG20_1202140002,domestic,商品群,3,砂利・採石,False,鉱産物>鉱産物>その他の鉱業
PRCG20_1202150002,domestic,品目,4,砂利,True,鉱産物>鉱産物>その他の鉱業>砂利・採石
PRCG20_1202140003,domestic,商品群,3,砕石,False,鉱産物>鉱産物>その他の鉱業
PRCG20_1202150003,domestic,品目,4,砕石,False,鉱産物>鉱産物>その他の鉱業>砕石
PRCG20_1202140004,domestic,商品群,3,その他の鉱物,False,鉱産物>鉱産物>その他の鉱業
PRCG20_1202150004,domestic,品目,4,石灰石,True,鉱産物>鉱産物>その他の鉱業>その他の鉱物
PRCG20_1202210001,domestic,大類別,0,電力・都市ガス・水道,False,
PRCG20_1202220001,domestic,類別,1,電力・都市ガス・水道,False,電力・都市ガス・水道
PRCG20_1202230001,domestic,小類別,2,電力,False,電力・都市ガス・水道>電力・都市ガス・水道
PRCG20_1202240001,domestic,商品群,3,事業用電力,False,電力・都市ガス・水道>電力・都市ガス・水道>電力
PRCG20_1202250001,domestic,品目,4,事業用電力,True,電力・都市ガス・水道>電力・都市ガス・水道>電力>事業用電力
PRCG20_1202230002,domestic,小類別,2,都市ガス,False,電力・都市ガス・水道>電力・都市ガス・水道
PRCG20_1202240002,domestic,商品群,3,都市ガス,False,電力・都市ガス・水道>電力・都市ガス・水道>都市ガス
PRCG20_1202250002,domestic,品目,4,都市ガス,True,電力・都市ガス・水道>電力・都市ガス・水道>都市ガス>都市ガス
PRCG20_1202230003,domestic,小類別,2,水道,False,電力・都市ガス・水道>電力・都市ガス・水道
PRCG20_1202240003,domestic,商品群,3,上水道・簡易水道,False,電力・都市ガス・水道>電力・都市ガス・水道>水道
PRCG20_1202250003,domestic,品目,4,上水道,True,電力・都市ガス・水道>電力・都市ガス・水道>水道>上水道・簡易水道
PRCG20_1202240004,domestic,商品群,3,工業用水,False,電力・都市ガス・水道>電力・都市ガス・水道>水道
PRCG20_1202250004,domestic,品目,4,工業用水,True,電力・都市ガス・水道>電力・都市ガス・水道>水道>工業用水
PRCG20_1202310001,domestic,大類別,0,スクラップ類,False,
PRCG20_1202320001,domestic,類別,1,スクラップ類,False,スクラップ類
PRCG20_1202330001,domestic,小類別,2,スクラップ類,False,スクラップ類>スクラップ類
PRCG20_1202340001,domestic,商品群,3,古紙,False,スクラップ類>スクラップ類>スクラップ類
PRCG20_1202350001,domestic,品目,4,古紙,True,スクラップ類>スクラップ類>スクラップ類>古紙
PRCG20_1202340002,domestic,商品群,3,鉄屑,False,スクラップ類>スクラップ類>スクラップ類
PRCG20_1202350002,domestic,品目,4,鉄屑,True,スクラップ類>スクラップ類>スクラップ類>鉄屑
PRCG20_1202340003,domestic,商品群,3,非鉄金属屑,False,スクラップ類>スクラップ類>スクラップ類
PRCG20_1202350003,domestic,品目,4,銅・アルミニウム屑,True,スクラップ類>スクラップ類>スクラップ類>非鉄金属屑
PRCG20_12G2200000,domestic,総平均,0,(参考)夏季電力料金調整後/総平均,False,
PRCG20_12G2220001,domestic,(参考)夏季電力料金調整後,0,類別/_電力・都市ガス・水道,False,
PRCG20_12G2230001,domestic,(参考)夏季電力料金調整後,0,小類別/__電力,False,
PRCG20_24G0651001,export_yen,総平均,0,乗用車（北米向け）,True,
PRCG20_24G0652001,export_yen,総平均,0,乗用車（除北米向け）,True,
PRCG20_23G0651001,export_contract,総平均,0,乗用車（北米向け）,True,
PRCG20_23G0652001,export_contract,総平均,0,乗用車（除北米向け）,True,
PRCS20_5200000000,service,総平均,0,総平均,True,
PRCS20_5200010001,service,大類別,0,金融・保険,True,
PRCS20_5200120001,service,類別,1,金融,True,金融・保険
PRCS20_5200130001,service,小類別,2,金融手数料,True,金融・保険>金融
PRCS20_5200150001,service,品目,3,為替業務手数料,True,金融・保険>金融>金融手数料
PRCS20_5200150002,service,品目,3,銀行業務手数料（除為替）,True,金融・保険>金融>金融手数料
PRCS20_5200150003,service,品目,3,証券業務手数料,True,金融・保険>金融>金融手数料
PRCS20_5200150004,service,品目,3,証券事務委託手数料,True,金融・保険>金融>金融手数料
PRCS20_5200150005,service,品目,3,リテール決済加盟店手数料,True,金融・保険>金融>金融手数料
PRCS20_5200150006,service,品目,3,取引所業務手数料,True,金融・保険>金融>金融手数料
PRCS20_5200220001,service,類別,1,保険,True,金融・保険
PRCS20_5200230001,service,小類別,2,損害保険,True,金融・保険>保険
PRCS20_5200250001,service,品目,3,信用保証,True,金融・保険>保険>損害保険
PRCS20_5200250002,service,品目,3,火災保険,True,金融・保険>保険>損害保険
PRCS20_5200250003,service,品目,3,自動車保険（任意）,True,金融・保険>保険>損害保険
PRCS20_5200250004,service,品目,3,自動車保険（自賠責）,True,金融・保険>保険>損害保険
PRCS20_5200250005,service,品目,3,海上・運送保険,True,金融・保険>保険>損害保険
PRCS20_5200250006,service,品目,3,賠償責任保険,True,金融・保険>保険>損害保険
PRCS20_5200010002,service,大類別,0,不動産,True,
PRCS20_5200320001,service,類別,1,不動産仲介・管理,True,不動産
PRCS20_5200330001,service,小類別,2,不動産仲介・管理,True,不動産>不動産仲介・管理
PRCS20_5200350001,service,品目,3,不動産仲介,False,不動産>不動産仲介・管理>不動産仲介・管理
PRCS20_5200350002,service,品目,3,不動産管理,False,不動産>不動産仲介・管理>不動産仲介・管理
PRCS20_5200420001,service,類別,1,不動産賃貸,True,不動産
PRCS20_5200430001,service,小類別,2,事務所賃貸,True,不動産>不動産賃貸
PRCS20_5200450001,service,品目,3,事務所賃貸（東京圏）,True,不動産>不動産賃貸>事務所賃貸
PRCS20_5200450002,service,品目,3,事務所賃貸（名古屋圏）,True,不動産>不動産賃貸>事務所賃貸
PRCS20_5200450003,service,品目,3,事務所賃貸（大阪圏）,True,不動産>不動産賃貸>事務所賃貸
PRCS20_5200450004,service,品目,3,事務所賃貸（その他地域）,True,不動産>不動産賃貸>事務所賃貸
PRCS20_5200430002,service,小類別,2,その他の不動産賃貸,True,不動産>不動産賃貸
PRCS20_5200450005,service,品目,3,店舗賃貸,True,不動産>不動産賃貸>その他の不動産賃貸
PRCS20_5200450006,service,品目,3,倉庫賃貸,True,不動産>不動産賃貸>その他の不動産賃貸
PRCS20_5200450007,service,品目,3,ホテル賃貸,True,不動産>不動産賃貸>その他の不動産賃貸
PRCS20_5200450008,service,品目,3,会議室等賃貸,False,不動産>不動産賃貸>その他の不動産賃貸
PRCS20_5200450009,service,品目,3,駐車場賃貸（月極）,False,不動産>不動産賃貸>その他の不動産賃貸
PRCS20_5200010003,service,大類別,0,運輸・郵便,True,
PRCS20_5200520001,service,類別,1,旅客輸送,True,運輸・郵便
PRCS20_5200530001,service,小類別,2,鉄道旅客輸送,True,運輸・郵便>旅客輸送
PRCS20_5200550001,service,品目,3,新幹線,True,運輸・郵便>旅客輸送>鉄道旅客輸送
PRCS20_5200550002,service,品目,3,鉄道旅客輸送（除新幹線）,True,運輸・郵便>旅客輸送>鉄道旅客輸送
PRCS20_5200530002,service,小類別,2,道路旅客輸送,True,運輸・郵便>旅客輸送
PRCS20_5200550003,service,品目,3,乗合バス,True,運輸・郵便>旅客輸送>道路旅客輸送
PRCS20_5200550004,service,品目,3,貸切バス,True,運輸・郵便>旅客輸送>道路旅客輸送
PRCS20_5200550005,service,品目,3,ハイヤー・タクシー,True,運輸・郵便>旅客輸送>道路旅客輸送
PRCS20_5200530003,service,小類別,2,海上旅客輸送,True,運輸・郵便>旅客輸送
PRCS20_5200550006,service,品目,3,内航旅客輸送,True,運輸・郵便>旅客輸送>海上旅客輸送
PRCS20_5200530004,service,小類別,2,国際航空旅客輸送,True,運輸・郵便>旅客輸送
PRCS20_5200550007,service,品目,3,国際航空旅客輸送,True,運輸・郵便>旅客輸送>国際航空旅客輸送
PRCS20_5200530005,service,小類別,2,国内航空旅客輸送,True,運輸・郵便>旅客輸送
PRCS20_5200550008,service,品目,3,国内航空旅客輸送,True,運輸・郵便>旅客輸送>国内航空旅客輸送
PRCS20_5200620001,service,類別,1,陸上貨物輸送,True,運輸・郵便
PRCS20_5200630001,service,小類別,2,鉄道貨物輸送,True,運輸・郵便>陸上貨物輸送
PRCS20_5200650001,service,品目,3,鉄道貨物輸送,True,運輸・郵便>陸上貨物輸送>鉄道貨物輸送
PRCS20_5200630002,service,小類別,2,道路貨物輸送,True,運輸・郵便>陸上貨物輸送
PRCS20_5200650002,service,品目,3,宅配便・メール便,True,運輸・郵便>陸上貨物輸送>道路貨物輸送
PRCS20_5200650003,service,品目,3,自動車貨物輸送（農林水産・食料工業品）,True,運輸・郵便>陸上貨物輸送>道路貨物輸送
PRCS20_5200650004,service,品目,3,自動車貨物輸送（鉱産品・化学工業品）,True,運輸・郵便>陸上貨物輸送>道路貨物輸送
PRCS20_5200650005,service,品目,3,自動車貨物輸送（金属機械工業品）,True,運輸・郵便>陸上貨物輸送>道路貨物輸送
PRCS20_5200650006,service,品目,3,自動車貨物輸送（軽・雑工業品）,True,運輸・郵便>陸上貨物輸送>道路貨物輸送
PRCS20_5200720001,service,類別,1,海上貨物輸送,True,運輸・郵便
PRCS20_5200730001,service,小類別,2,外航貨物輸送,True,運輸・郵便>海上貨物輸送
PRCS20_5200750001,service,品目,3,外航貨物輸送（除外航タンカー）,True,運輸・郵便>海上貨物輸送>外航貨物輸送
PRCS20_5200750002,service,品目,3,外航タンカー,True,運輸・郵便>海上貨物輸送>外航貨物輸送
PRCS20_5200730002,service,小類別,2,内航貨物輸送,True,運輸・郵便>海上貨物輸送
PRCS20_5200750003,service,品目,3,ＲＯＲＯ船,True,運輸・郵便>海上貨物輸送>内航貨物輸送
PRCS20_5200750004,service,品目,3,貨物船（除ＲＯＲＯ船）,True,運輸・郵便>海上貨物輸送>内航貨物輸送
PRCS20_5200750005,service,品目,3,内航タンカー,True,運輸・郵便>海上貨物輸送>内航貨物輸送
PRCS20_5200750006,service,品目,3,自動車航送船,True,運輸・郵便>海上貨物輸送>内航貨物輸送
PRCS20_5200730003,service,小類別,2,港湾運送,True,運輸・郵便>海上貨物輸送
PRCS20_5200750007,service,品目,3,港湾運送,True,運輸・郵便>海上貨物輸送>港湾運送
PRCS20_5200820001,service,類別,1,航空貨物輸送,True,運輸・郵便
PRCS20_5200830001,service,小類別,2,国際航空貨物輸送,True,運輸・郵便>航空貨物輸送
PRCS20_5200850001,service,品目,3,国際航空貨物輸送,True,運輸・郵便>航空貨物輸送>国際航空貨物輸送
PRCS20_5200830002,service,小類別,2,国内航空貨物輸送,True,運輸・郵便>航空貨物輸送
PRCS20_5200850002,service,品目,3,国内航空貨物輸送,True,運輸・郵便>航空貨物輸送>国内航空貨物輸送
PRCS20_5200920001,service,類別,1,倉庫・運輸附帯サービス,True,運輸・郵便
PRCS20_5200930001,service,小類別,2,倉庫,True,運輸・郵便>倉庫・運輸附帯サービス
PRCS20_5200950001,service,品目,3,普通倉庫,True,運輸・郵便>倉庫・運輸附帯サービス>倉庫
PRCS20_5200950002,service,品目,3,冷蔵・冷凍倉庫,True,運輸・郵便>倉庫・運輸附帯サービス>倉庫
PRCS20_5200930002,service,小類別,2,こん包,True,運輸・郵便>倉庫・運輸附帯サービス
PRCS20_5200950003,service,品目,3,こん包,True,運輸・郵便>倉庫・運輸附帯サービス>こん包
PRCS20_5200930003,service,小類別,2,道路輸送施設提供,True,運輸・郵便>倉庫・運輸附帯サービス
PRCS20_5200950004,service,品目,3,高速自動車国道,True,運輸・郵便>倉庫・運輸附帯サービス>道路輸送施設提供
PRCS20_5200950005,service,品目,3,都市高速道路,True,運輸・郵便>倉庫・運輸附帯サービス>道路輸送施設提供
PRCS20_5200950006,service,品目,3,一般有料道路,True,運輸・郵便>倉庫・運輸附帯サービス>道路輸送施設提供
PRCS20_5200950007,service,品目,3,駐車場提供（時間貸）,False,運輸・郵便>倉庫・運輸附帯サービス>道路輸送施設提供
PRCS20_5200930004,service,小類別,2,水運附帯サービス,True,運輸・郵便>倉庫・運輸附帯サービス
PRCS20_5200950008,service,品目,3,水運附帯サービス,True,運輸・郵便>倉庫・運輸附帯サービス>水運附帯サービス
PRCS20_5200930005,service,小類別,2,航空施設管理・航空附帯サービス,True,運輸・郵便>倉庫・運輸附帯サービス
PRCS20_5200950009,service,品目,3,航空施設管理・航空附帯サービス,True,運輸・郵便>倉庫・運輸附帯サービス>航空施設管理・航空附帯サービス
PRCS20_5200930006,service,小類別,2,旅行サービス,False,運輸・郵便>倉庫・運輸附帯サービス
PRCS20_5200950010,service,品目,3,旅行サービス,False,運輸・郵便>倉庫・運輸附帯サービス>旅行サービス
PRCS20_5201020001,service,類別,1,サードパーティーロジスティクス,False,運輸・郵便
PRCS20_5201030001,service,小類別,2,サードパーティーロジスティクス,False,運輸・郵便>サードパーティーロジスティクス
PRCS20_5201050001,service,品目,3,サードパーティーロジスティクス,False,運輸・郵便>サードパーティーロジスティクス>サードパーティーロジスティクス
PRCS20_5201120001,service,類別,1,郵便・信書便,True,運輸・郵便
PRCS20_5201130001,service,小類別,2,郵便・信書便,True,運輸・郵便>郵便・信書便
